track_id,x,y,z,title,artists,isrc,preview_url,album_image
06Zz2l7cVTCTgCNDe1bnEF,1.664046986839029,-0.657561603301893,-0.7218708146293072,Have A Nice Day,Bon Jovi,USUM70502481,,https://i.scdn.co/image/ab67616d0000b273a2841eb6e1649170cc312871
4EEjMyQub6tgFVshlM9j1M,-3.2480947773349844,0.8130747244108306,-1.3584505799100577,Margaritaville,Jimmy Buffett,USMC17601193,,https://i.scdn.co/image/ab67616d0000b2734fdb0337978c7464cdfb1783
22skzmqfdWrjJylampe0kt,1.6963004148054357,0.545685317970401,-1.406381160587973,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",GMM881200002,,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d
0RgcOUQg4qYAEt9RIdf3oB,-2.5299111988106326,0.5828471070392975,-0.0046413085011451,Shining Star,"Earth, Wind & Fire",USSM17400660,,https://i.scdn.co/image/ab67616d0000b2733e716266190c38e929f209cf
66voD4VvfETwDRgnhoIypu,0.5206840385897004,0.5262833710346302,1.7083373030476567,Incredible?,Joywave,USHR11637102,,https://i.scdn.co/image/ab67616d0000b27379f4fe59d312938c5cecfd46
1lr7QGyV5RohlODzAqnuZA,0.7986381042878116,1.214753766635135,-0.8514988112556118,Back In Time,Huey Lewis & The News,USCA20600526,,https://i.scdn.co/image/ab67616d0000b2735306ed42ae78f317258c51bb
3agtg0x11wPvLIWkYR39nZ,2.303453784123107,-1.695857488317103,-0.8988746438912244,Somewhere I Belong,Linkin Park,USWB10300376,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e9/ca/eb/e9caeb68-483d-b108-7898-25073e24566a/mzaf_1183955807160648053.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000b2735f1f51d14e8bea89484ecd1b
4JkXSTZzuj4FpvfFkc6qnu,0.8130787376816285,-0.3000238015943234,-1.7781159333423515,Get Off This,Cracker,USVI29300053,,https://i.scdn.co/image/ab67616d0000b27396c7a11160c470cd0b84e049
5X6VbizePQKSnt55YWWyGS,-3.466474243070764,-0.3198104040665384,-0.5732586183839482,The Lion Sleeps Tonight,The Tokens,USBR10200095,,https://i.scdn.co/image/ab67616d0000b273ed46f0790387c5c3035385e4
62uLNJgVZaFiEiKV4LpoYJ,-1.6690335879419085,-2.0546722573436877,-0.6966932330133336,Walking On The Moon,The Police,GBAAM0201175,,https://i.scdn.co/image/ab67616d0000b2738ec81cc654b45ade8bdf1486
4lhqb6JvbHId48OUJGwymk,0.9808095976660502,-0.2291443545030809,1.0746522695357872,Hey Brother,Avicii,CH3131340084,,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7
0v1XpBHnsbkCn7iJ9Ucr1l,1.808560920223248,-0.1267332888236609,-0.1127367769476362,It's My Life,Bon Jovi,USIR20000145,,https://i.scdn.co/image/ab67616d0000b2737a231174875d7930de9dad58
3hJLKtTpgct9Y9wKww0BiR,-0.2784799413201442,1.7696821868598709,1.098704193410451,Miss You - Remastered,The Rolling Stones,GBCJN7800001,,https://i.scdn.co/image/ab67616d0000b27305c7aec05eabf142cc33b936
043bfUkTydw0xJ5JjOT91w,1.399928262844308,-0.7732168562699195,-1.0076583047727576,Don't You Worry Child,"Swedish House Mafia, John Martin",GBAAA1200643,,https://i.scdn.co/image/ab67616d0000b273781f6dd5abe91929df0314e3
6qZjm61s6u8Ead9sWxCDro,-1.4083084234510626,-0.2173416449347633,1.810814037065554,Elephant,Tame Impala,AUUM71200495,,https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193
37LEkmNdegFwoS55DdL6Ov,1.0377883362446547,1.343690222924514,-0.7232868983027356,Let's Get It Started,Black Eyed Peas,USIR10400344,,https://i.scdn.co/image/ab67616d0000b273b65edde89b9516b2214fb2c2
4gs07VlJST4bdxGbBsXVue,-0.9610594539359322,-0.934757686036854,-0.8292047351400987,Heartbreak Warfare,John Mayer,USSM10905699,,https://i.scdn.co/image/ab67616d0000b2731e3dbe4453ed61633c472fbe
4b4c0oH7PtrPsI86drzgFs,0.5298104340299461,0.579259872062223,1.4734145587395342,Chasing The Sun,The Wanted,GBUM71202380,,https://i.scdn.co/image/ab67616d0000b273de4c56829c88f6e4822f10f7
4en5ctJhiQ22NQXyaQfP3h,1.98990577609202,0.5450690443338011,1.486133369614275,Hot Coals,Cold War Kids,USCJ81401259,,https://i.scdn.co/image/ab67616d0000b273bd90892618b9cb1c3fd6ab72
0CAfXk7DXMnon4gLudAp7J,-0.091500250634615,1.1178102641418453,1.8617796778251676,Low (feat. T-Pain),"Flo Rida, T-Pain",USAT20705841,,https://i.scdn.co/image/ab67616d0000b27349ebebcf0bd7042e5ef931be
2Ib1eqrDO3CO0BBeEbk6sG,-2.9223390065120105,-1.132458407397002,1.880855740266114,Strange Magic,Electric Light Orchestra,USSM10502050,,https://i.scdn.co/image/ab67616d0000b273c31e1787701c70089864eba0
3K7Q9PHUWPTaknlbFPThn2,-1.27654250234922,1.6607516330205554,-1.7834917521138984,Celebration,Kool & The Gang,USPR38007190,,https://i.scdn.co/image/ab67616d0000b273887b7c596249f628db6c6473
7EQGXaVSyEDsCWKmUcfpLk,0.8064982660563326,1.167228499151113,-0.3419983449346169,Die Young,Kesha,USRC11201008,,https://i.scdn.co/image/ab67616d0000b273edcab0fe7cf29d17751dad18
0UUpyDCYzkziXJ1TM4awHM,0.6808891565665398,1.2229759685053518,0.4406128943602587,Blame It on the Rain,Milli Vanilli,DEC738900004,,https://i.scdn.co/image/ab67616d0000b27327633a9334316bf2ce9d6bc2
1HC74E8tthM7RQn1wuFXU7,1.0905650244597982,0.2225990281416295,-1.6027470678759248,Allison Road,Gin Blossoms,USAM19201253,,https://i.scdn.co/image/ab67616d0000b273e3100bdcdc758b5fab7e4894
7LyBijjHIOoO8CSxVwVRKM,-1.4123649464516332,0.7505141919658774,-0.2506346372927395,Wrap It Up,The Fabulous Thunderbirds,USSM10027812,,https://i.scdn.co/image/ab67616d0000b273d9042689ebf05e7906540da4
0U10zFw4GlBacOy9VDGfGL,0.8086895837015838,0.2750303452133972,-1.560935738459647,We Found Love,"Rihanna, Calvin Harris",USUM71115507,,https://i.scdn.co/image/ab67616d0000b2731c5eacf6965d328c2c795cef
1rfofaqEpACxVEHIZBJe6W,-0.6005564061671506,-0.0205582714603973,-1.1263396207192322,Havana (feat. Young Thug),"Camila Cabello, Young Thug",USSM11706905,,https://i.scdn.co/image/ab67616d0000b273652c9f55dfbf3cfe1800daea
4Cv6ongCvJy9JfSkWVnb5D,-2.610036181364822,2.381119370909228,0.92187671484132,Get Down On It,Kool & The Gang,USDJ20110815,,https://i.scdn.co/image/ab67616d0000b2736ef6ad26898a6eace34a216c
1soxUgYIZb1qx1c7o1Lc7z,1.5095711884448195,-1.793295502211738,0.3226859316429507,Drunk On A Plane,Dierks Bentley,USUM71319714,,https://i.scdn.co/image/ab67616d0000b2732fbffba1f6cce197ece58ea6
36gPq8WG7tDxrblyGVUCiT,0.5255962736129259,-0.3292376947482291,-0.7711844377350842,Up Around The Bend,Creedence Clearwater Revival,USC4R0817632,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/5d/9e/f5/5d9ef571-a074-e273-23d7-7cb71e9aac12/mzaf_16279492210190483862.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000b27361834aa14b97a7d9c693134f
2kFCYlFRuC7YqM5stlM9fH,0.3778096077616849,0.3229452123271473,0.8879283805089945,Invincible,Pat Benatar,USCH38500007,,https://i.scdn.co/image/ab67616d0000b27323e3ea32396a7350a5a38c0d
0OWZFobGSIW9GrSlQ9C5pc,-1.5252545701863431,-0.4320186182465676,-0.9868800796736724,Marry Me,Thomas Rhett,USLXJ1707373,,https://i.scdn.co/image/ab67616d0000b273a005bf5c526a44272ef20c79
3ibAzRj9JnowdoLkyllk3n,-0.3028819476339872,1.163250743671468,-0.6644950430836829,Holiday,Madonna,USWB18300013,,https://i.scdn.co/image/ab67616d0000b273bb45399c6250c0c7ce59849d
6wdviVWctiZnY6tVn6bh6A,1.6787060251086297,1.5479108685320946,-0.3955810666559354,Black or White - Single Version,Michael Jackson,USSM10312784,,https://i.scdn.co/image/ab67616d0000b273eb15b69407230b713423d3cb
6Ob6cQBH0I7ZzpLFye2yJs,-0.2051417067736576,0.8869315898722959,-0.4859111696201584,Until I Fall Away,Gin Blossoms,USAM19201248,,https://i.scdn.co/image/ab67616d0000b273e3100bdcdc758b5fab7e4894
0JbSghVDghtFEurrSO8JrC,1.198377706870774,0.3850010856162705,-1.50460318301933,Country Girl (Shake It For Me),Luke Bryan,USCN11100078,,https://i.scdn.co/image/ab67616d0000b273dab325d38db91d858446d4b4
0puf9yIluy9W0vpMEUoAnN,1.1240226379334362,0.7816274922871627,0.0124823723319708,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",USUM71409737,,https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d
0jlLHrrb4aR9evd3ZwNs5I,-1.1846178843599031,-0.0156368318029646,-0.4451007431338405,Crossfire,Stevie Ray Vaughan,USSM18900388,,https://i.scdn.co/image/ab67616d0000b273e6ef433b9f18de5288ab3cb8
20I6sIOMTCkB6w7ryavxtO,-0.2339504413314325,0.7671158751294915,-0.5305772214151441,Call Me Maybe,Carly Rae Jepsen,CAB391100615,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/5e/0b/c4/5e0bc4b4-51fb-c992-4953-8cc13ecfb773/mzaf_4904797060238555261.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000b273d3ee4bf67c2ac2154006ad72
1nInOsHbtotAmEOQhtvnzP,1.4911473814972809,-0.1114885438289617,-1.763640922419515,Stronger (What Doesn't Kill You),Kelly Clarkson,GBCTA1100364,,https://i.scdn.co/image/ab67616d0000b273af384269742c6b04308c1be8
2Fxmhks0bxGSBdJ92vM42m,-1.6420325883969626,0.7776403892140447,1.8203298641374055,bad guy,Billie Eilish,USUM71900764,,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce
5kz9GDBTX846OXwqWoyKzF,1.2692890569022124,-0.9010866288826272,-1.0659765555308856,We Got The Beat,The Go-Go's,USWWW0128900,,https://i.scdn.co/image/ab67616d0000b2738a25755534e84d8a604e6b38
0Qh38w01QRXK6KHIv0e3hb,-0.0502099877308505,-1.7522418887199134,-0.8188221417692624,What About Us,P!nk,USRC11701586,,https://i.scdn.co/image/ab67616d0000b27397ccfc62cf466b6a5ae6b67f
07m8PuXxxv5J4qPEDq6ZkK,1.7788981469648366,-0.7182117716628659,0.5769425389438023,Brand New,Ben Rector,QMEMQ1500031,,https://i.scdn.co/image/ab67616d0000b27368fa87944a95ad7317c00cff
0C7dYeCLF6ukChtW64UNge,1.176791004068263,1.4409790588819795,1.988808215816778,Girl You Know It's True,Milli Vanilli,DEC738800004,,https://i.scdn.co/image/ab67616d0000b273ece39be98348e2f4dbead00a
2wa9aYJats1PiWNdTcnwzj,-0.3719504802806573,2.175695503105597,1.2984260375689505,Share That Love,Lukas Graham,USWB12003472,,https://i.scdn.co/image/ab67616d0000b2737b9e5e31297706cfa9d67748
56sxN1yKg1dgOZXBcAHkJG,-0.1322576275636927,-0.1982906335513615,-0.4519659419496747,"Gone, Gone, Gone",Phillip Phillips,QMTM61200406,,https://i.scdn.co/image/ab67616d0000b2735c75f5e02580f4c0c3e80e8e
2Y2q7PkD7lvuWr8YaZfWuv,0.9290589400910322,2.208383796554168,0.4939491980158956,Rich Girl,"Gwen Stefani, Eve",USIR10400846,,https://i.scdn.co/image/ab67616d0000b2737c7136a182372ccdffb3d3c4
5GvVxxwieOVIlZaCU9bG0R,-0.8627076286550344,-0.0958041115702089,-0.5514022507083299,G.T.O.,Ronny & The Daytonas,USAR16400101,,https://i.scdn.co/image/ab67616d0000b273b33b0b14032fa28760c484a2
6VQm5LHlP9nIsEYOcGB7V1,-0.4966570614825804,1.0448187467573535,1.287447569699002,Never There,CAKE,USCA19886886,,https://i.scdn.co/image/ab67616d0000b27303a422f0eb05fe54b5dba936
64QftS2rGzpynevjuCsJXW,1.099293309745143,0.8728657705320934,1.6955923175512675,Moves Like Jagger,"Maroon 5, Christina Aguilera",USUM71109132,,https://i.scdn.co/image/ab67616d0000b27303176f2f55cb2acf86c785a1
1DIXPcTDzTj8ZMHt3PDt8p,-1.0867120922061484,-0.2509911877770472,0.3439276487668734,Gangsta's Paradise,"Coolio, L.V.",USTB10400128,,https://i.scdn.co/image/ab67616d0000b2737438996f6fe67c59d75d4e43
4fIWvT19w9PR0VVBuPYpWA,0.4327666606530387,0.3364357625690617,-0.4679485501604684,Haven't Met You Yet,Michael Bublé,USRE10901437,,https://i.scdn.co/image/ab67616d0000b273f0cc194252888c6658c706ab
2hdNya0b6Cc2YJ8IyaQIWp,-1.2944813147257104,-1.443597261400328,-1.133208537435776,Livin' Thing,Electric Light Orchestra,USSM17800853,,https://i.scdn.co/image/ab67616d0000b273bf6bcf8620b29052a85c60fd
5qRJD1yaLJ5s0J3JpbgnwA,-1.1263670846066336,1.1507393930749714,1.2985656409430242,Evil Woman,Electric Light Orchestra,USSM10015758,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/07/08/94/07089493-7fdc-0f15-24dc-ecc30c8c29d6/mzaf_11073857637175181845.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000b2734f922b5b6fec3e19441bb411
1TfqLAPs4K3s2rJMoCokcS,-0.2651813746976663,1.1568188744128771,-0.6566129487332061,Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart",GBARL0300589,,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d
4UMTp91LHhvW33ol9ZQH0Q,1.3274576829118512,1.66071226297963,-1.4559451570499669,We Made You,Eminem,USUM70965164,,https://i.scdn.co/image/ab67616d0000b273506c4cc93e5a6234164125e1
4o0LyB69tylqDG6eTGhmig,-0.2240536833329556,1.4642629837818657,0.954130432575506,Fire for You,Cannons,USSM12004811,,https://i.scdn.co/image/ab67616d0000b273a201a9e6882334f40272453f
03UrZgTINDqvnUMbbIMhql,2.318132737285612,2.224219049679431,2.5642243456141984,Gangnam Style (강남스타일),PSY,USUM71210283,,https://i.scdn.co/image/ab67616d0000b2736cfc57e5358c5e39e79bccbd
2xiOdusRnZezQok1RgLNeS,-0.3126595681677842,0.6721627942720739,-1.748937850368788,You Should Be Dancing,Bee Gees,NLF057690020,,https://i.scdn.co/image/ab67616d0000b27345b4e9481e0846c16553a048
2UWdUez9MB9yzL7Y81Mcip,0.4469731550527064,0.0797482308757309,0.9376369812213352,The Suburbs,Arcade Fire,GBUM71018417,,https://i.scdn.co/image/ab67616d0000b273532391d63cfd6d32677f7af6
01wsKcJ8ptqUmatpJlEGYj,1.9104054978508933,-2.4526870971638925,0.3909933774286445,Ready to Start,Arcade Fire,GBUM71021615,,https://i.scdn.co/image/ab67616d0000b273532391d63cfd6d32677f7af6
